MMSI,BaseDateTime,LAT,LON,SOG,COG
338123456,2023-01-01T18:45:00+00:00,18.93621,72.8104,3.6,9.8
338123456,2023-01-01T18:50:00+00:00,18.80712,72.85401,0.6,328.2
366789123,2023-01-01T18:55:00+00:00,18.90124,72.79267,2.3,270.6
374567890,2023-01-01T19:00:00+00:00,18.83325,72.78087,9.0,216.9
374567890,2023-01-01T19:05:00+00:00,18.80642,72.87156,7.6,352.1
366789123,2023-01-01T19:10:00+00:00,18.89029,72.77713,2.4,43.1
338123456,2023-01-01T19:15:00+00:00,18.87205,72.92295,7.4,342.5
338123456,2023-01-01T19:20:00+00:00,18.92841,72.84356,5.7,262.6
374567890,2023-01-01T19:25:00+00:00,18.8278,72.90079,9.7,224.5
374567890,2023-01-01T19:30:00+00:00,18.87279,72.81027,7.7,190.1
366789123,2023-01-01T19:35:00+00:00,18.9697,72.86075,4.4,294.0
366789123,2023-01-01T19:40:00+00:00,18.84388,72.79476,1.4,167.5
338123456,2023-01-01T19:45:00+00:00,18.85863,72.8278,3.3,32.5
338123456,2023-01-01T19:50:00+00:00,18.98829,72.75222,5.0,275.3
338123456,2023-01-01T19:55:00+00:00,18.91494,72.9489,2.9,242.2
338123456,2023-01-01T20:00:00+00:00,18.83816,72.90578,6.0,88.4
338123456,2023-01-01T20:05:00+00:00,18.87258,72.93073,4.4,241.5
366789123,2023-01-01T20:10:00+00:00,18.82056,72.8393,9.9,22.9
374567890,2023-01-01T20:15:00+00:00,18.88029,72.80678,5.8,2.7
374567890,2023-01-01T20:20:00+00:00,18.81363,72.88558,2.2,282.3
374567890,2023-01-01T20:25:00+00:00,18.89125,72.84158,1.0,346.6
374567890,2023-01-01T20:30:00+00:00,18.88591,72.90645,3.4,36.8
366789123,2023-01-01T20:35:00+00:00,18.8562,72.94565,4.5,215.3
366789123,2023-01-01T20:40:00+00:00,18.92957,72.82544,8.5,218.3
338123456,2023-01-01T20:45:00+00:00,18.86981,72.9474,6.7,328.7
366789123,2023-01-01T20:50:00+00:00,18.92441,72.84853,4.1,3.1
338123456,2023-01-01T20:55:00+00:00,18.98193,72.81288,5.5,104.1
366789123,2023-01-01T21:00:00+00:00,18.95279,72.76883,2.0,171.1
374567890,2023-01-01T21:05:00+00:00,18.89515,72.89912,2.7,18.4
374567890,2023-01-01T21:10:00+00:00,18.80318,72.94348,6.2,116.1
366789123,2023-01-01T21:15:00+00:00,18.99166,72.80796,0.8,206.0
366789123,2023-01-01T21:20:00+00:00,18.83723,72.79385,1.0,126.0
366789123,2023-01-01T21:25:00+00:00,18.86577,72.91658,7.3,198.8
374567890,2023-01-01T21:30:00+00:00,18.96356,72.80722,5.7,335.8
374567890,2023-01-01T21:35:00+00:00,18.90932,72.77886,3.9,203.6
374567890,2023-01-01T21:40:00+00:00,18.8389,72.90655,1.9,344.7
374567890,2023-01-01T21:45:00+00:00,18.97647,72.76687,7.4,203.4
366789123,2023-01-01T21:50:00+00:00,18.84533,72.92715,1.4,101.4
366789123,2023-01-01T21:55:00+00:00,18.95711,72.87473,7.5,181.7
338123456,2023-01-01T22:00:00+00:00,18.86757,72.76832,5.3,261.9
374567890,2023-01-01T22:05:00+00:00,18.87078,72.91037,8.6,240.2
366789123,2023-01-01T22:10:00+00:00,18.97899,72.88884,2.7,241.5
374567890,2023-01-01T22:15:00+00:00,18.88788,72.75426,8.6,169.2
338123456,2023-01-01T22:20:00+00:00,18.84933,72.80564,2.6,116.7
366789123,2023-01-01T22:25:00+00:00,18.97516,72.84566,2.9,191.8
374567890,2023-01-01T22:30:00+00:00,18.9331,72.75333,9.9,173.9
338123456,2023-01-01T22:35:00+00:00,18.92625,72.7696,8.0,72.3
338123456,2023-01-01T22:40:00+00:00,18.82229,72.79132,7.6,107.3
338123456,2023-01-01T22:45:00+00:00,18.91425,72.89309,5.6,260.2
338123456,2023-01-01T22:50:00+00:00,18.87186,72.88462,2.2,130.6
366789123,2023-01-01T22:55:00+00:00,18.95636,72.94127,7.2,27.0
374567890,2023-01-01T23:00:00+00:00,18.89335,72.77143,6.3,77.0
374567890,2023-01-01T23:05:00+00:00,18.98073,72.78098,8.7,109.7
338123456,2023-01-01T23:10:00+00:00,18.80201,72.81338,2.1,171.5
366789123,2023-01-01T23:15:00+00:00,18.8058,72.77534,1.0,218.5
366789123,2023-01-01T23:20:00+00:00,18.96695,72.8858,7.1,305.2
366789123,2023-01-01T23:25:00+00:00,18.99468,72.77611,8.4,306.1
366789123,2023-01-01T23:30:00+00:00,18.94026,72.83088,2.4,280.9
374567890,2023-01-01T23:35:00+00:00,18.88043,72.77437,3.3,279.8
374567890,2023-01-01T23:40:00+00:00,18.81588,72.89273,7.7,177.0
338123456,2023-01-01T23:45:00+00:00,18.83913,72.80255,7.9,29.5
366789123,2023-01-01T23:50:00+00:00,18.94206,72.84949,8.2,200.6
374567890,2023-01-01T23:55:00+00:00,18.95883,72.91825,2.4,180.7
366789123,2023-01-01T00:00:00+00:00,18.895,72.79863,0.9,22.0
374567890,2023-01-01T00:05:00+00:00,18.81662,72.85392,2.0,274.7
374567890,2023-01-01T00:10:00+00:00,18.98578,72.91229,1.3,284.3
338123456,2023-01-01T00:15:00+00:00,18.84399,72.8471,9.2,245.1
366789123,2023-01-01T00:20:00+00:00,18.95078,72.89613,5.3,289.9
374567890,2023-01-01T00:25:00+00:00,18.87989,72.89193,2.0,39.6
338123456,2023-01-01T00:30:00+00:00,18.86063,72.80973,2.0,155.4
366789123,2023-01-01T00:35:00+00:00,18.8501,72.76615,8.4,347.8
366789123,2023-01-01T00:40:00+00:00,18.94955,72.77474,3.1,192.4
366789123,2023-01-01T00:45:00+00:00,18.9763,72.9048,6.9,116.9
366789123,2023-01-01T00:50:00+00:00,18.8603,72.83271,1.1,200.6
366789123,2023-01-01T00:55:00+00:00,18.90135,72.81741,1.4,14.7
374567890,2023-01-01T01:00:00+00:00,18.89922,72.79656,0.1,90.8
374567890,2023-01-01T01:05:00+00:00,18.94191,72.84748,9.2,68.8
366789123,2023-01-01T01:10:00+00:00,18.99764,72.94282,3.0,303.7
374567890,2023-01-01T01:15:00+00:00,18.85539,72.89356,1.5,23.1
366789123,2023-01-01T01:20:00+00:00,18.82864,72.77511,9.6,157.4
366789123,2023-01-01T01:25:00+00:00,18.85898,72.82661,9.7,85.3
338123456,2023-01-01T01:30:00+00:00,18.94533,72.87586,4.3,148.7
338123456,2023-01-01T01:35:00+00:00,18.91394,72.78572,8.6,224.1
366789123,2023-01-01T01:40:00+00:00,18.85161,72.81873,0.2,62.4
338123456,2023-01-01T01:45:00+00:00,18.80707,72.93315,1.3,334.1
338123456,2023-01-01T01:50:00+00:00,18.85876,72.92425,6.1,221.0
374567890,2023-01-01T01:55:00+00:00,18.94243,72.94547,4.5,137.0
338123456,2023-01-01T02:00:00+00:00,18.96505,72.82888,8.8,136.2
366789123,2023-01-01T02:05:00+00:00,18.88441,72.89452,3.5,179.8
374567890,2023-01-01T02:10:00+00:00,18.96757,72.84543,7.4,287.5
338123456,2023-01-01T02:15:00+00:00,18.9241,72.7898,6.8,41.7
366789123,2023-01-01T02:20:00+00:00,18.93153,72.88599,3.9,88.4
366789123,2023-01-01T02:25:00+00:00,18.83614,72.80365,9.3,237.0
366789123,2023-01-01T02:30:00+00:00,18.9069,72.8995,7.7,97.0
366789123,2023-01-01T02:35:00+00:00,18.80004,72.93909,3.8,7.3
366789123,2023-01-01T02:40:00+00:00,18.88563,72.81644,6.0,322.4
366789123,2023-01-01T02:45:00+00:00,18.9124,72.78369,5.8,259.0
374567890,2023-01-01T02:50:00+00:00,18.85523,72.852,4.3,241.1
374567890,2023-01-01T02:55:00+00:00,18.81836,72.87997,3.8,325.7
366789123,2023-01-01T03:00:00+00:00,18.86752,72.86855,8.8,9.0
366789123,2023-01-01T03:05:00+00:00,18.9301,72.9067,9.4,179.8
374567890,2023-01-01T03:10:00+00:00,18.98329,72.85583,6.6,38.7
366789123,2023-01-01T03:15:00+00:00,18.8646,72.92473,4.5,255.5
374567890,2023-01-01T03:20:00+00:00,18.90424,72.79908,1.6,97.7
338123456,2023-01-01T03:25:00+00:00,18.85025,72.76504,2.4,165.4
338123456,2023-01-01T03:30:00+00:00,18.9834,72.81251,5.6,127.5
374567890,2023-01-01T03:35:00+00:00,18.94001,72.93456,2.8,195.2
338123456,2023-01-01T03:40:00+00:00,18.95413,72.89524,5.6,336.5
338123456,2023-01-01T03:45:00+00:00,18.84699,72.79138,3.4,211.5
374567890,2023-01-01T03:50:00+00:00,18.99315,72.85955,8.1,50.1
374567890,2023-01-01T03:55:00+00:00,18.86125,72.93653,3.6,307.6
338123456,2023-01-01T04:00:00+00:00,18.99877,72.77932,5.1,290.0
366789123,2023-01-01T04:05:00+00:00,18.85481,72.9182,8.3,95.9
374567890,2023-01-01T04:10:00+00:00,18.86504,72.83919,3.5,231.3
374567890,2023-01-01T04:15:00+00:00,18.85487,72.86119,5.8,289.5
366789123,2023-01-01T04:20:00+00:00,18.92843,72.77647,1.4,80.1
374567890,2023-01-01T04:25:00+00:00,18.844,72.84346,7.4,144.9
338123456,2023-01-01T04:30:00+00:00,18.90065,72.87931,4.9,213.6
374567890,2023-01-01T04:35:00+00:00,18.80163,72.93444,6.6,344.0
366789123,2023-01-01T04:40:00+00:00,18.8033,72.86219,3.4,119.4
338123456,2023-01-01T04:45:00+00:00,18.95906,72.92159,1.2,153.4
366789123,2023-01-01T04:50:00+00:00,18.96259,72.94223,8.7,117.0
338123456,2023-01-01T04:55:00+00:00,18.99171,72.83689,9.1,314.9
366789123,2023-01-01T05:00:00+00:00,18.92104,72.91398,3.9,306.6
374567890,2023-01-01T05:05:00+00:00,18.92987,72.82671,5.0,300.9
374567890,2023-01-01T05:10:00+00:00,18.84166,72.83617,5.9,35.7
366789123,2023-01-01T05:15:00+00:00,18.97763,72.81532,8.9,96.6
366789123,2023-01-01T05:20:00+00:00,18.94999,72.87286,9.9,65.6
374567890,2023-01-01T05:25:00+00:00,18.81178,72.93941,3.4,6.6
374567890,2023-01-01T05:30:00+00:00,18.94808,72.75684,2.4,351.9
338123456,2023-01-01T05:35:00+00:00,18.96556,72.88739,9.2,44.2
366789123,2023-01-01T05:40:00+00:00,18.83239,72.75203,7.4,163.5
374567890,2023-01-01T05:45:00+00:00,18.9426,72.85119,2.6,268.0
366789123,2023-01-01T05:50:00+00:00,18.98194,72.76374,9.5,4.3
374567890,2023-01-01T05:55:00+00:00,18.95587,72.9416,3.9,83.6
338123456,2023-01-01T06:00:00+00:00,18.91089,72.85078,9.5,119.2
374567890,2023-01-01T06:05:00+00:00,18.8325,72.87243,4.6,0.7
366789123,2023-01-01T06:10:00+00:00,18.97167,72.84276,8.3,310.2
374567890,2023-01-01T06:15:00+00:00,18.98006,72.83175,3.5,231.5
366789123,2023-01-01T06:20:00+00:00,18.97313,72.88704,9.1,325.8
338123456,2023-01-01T06:25:00+00:00,18.95189,72.85941,7.0,128.3
366789123,2023-01-01T06:30:00+00:00,18.94996,72.80284,9.6,178.7
374567890,2023-01-01T06:35:00+00:00,18.91116,72.85406,5.6,255.5
338123456,2023-01-01T06:40:00+00:00,18.84629,72.91335,1.5,120.9
338123456,2023-01-01T06:45:00+00:00,18.9649,72.81221,2.6,231.4
374567890,2023-01-01T06:50:00+00:00,18.9008,72.77687,4.8,301.2
338123456,2023-01-01T06:55:00+00:00,18.93824,72.88732,2.8,344.8
366789123,2023-01-01T07:00:00+00:00,18.8794,72.88818,9.9,272.8
338123456,2023-01-01T07:05:00+00:00,18.83778,72.89213,0.5,100.2
366789123,2023-01-01T07:10:00+00:00,18.99634,72.81092,8.2,321.4
338123456,2023-01-01T07:15:00+00:00,18.91086,72.83721,7.3,292.3
338123456,2023-01-01T07:20:00+00:00,18.88501,72.83333,7.4,125.1
374567890,2023-01-01T07:25:00+00:00,18.84574,72.75093,1.3,140.1
374567890,2023-01-01T07:30:00+00:00,18.95289,72.86757,4.4,207.1
374567890,2023-01-01T07:35:00+00:00,18.93103,72.85674,4.0,285.6
374567890,2023-01-01T07:40:00+00:00,18.92054,72.81864,2.0,296.5
338123456,2023-01-01T07:45:00+00:00,18.80432,72.90806,6.9,250.2
374567890,2023-01-01T07:50:00+00:00,18.95164,72.86923,3.7,356.6
338123456,2023-01-01T07:55:00+00:00,18.86193,72.89962,1.6,181.9
366789123,2023-01-01T08:00:00+00:00,18.81653,72.84099,3.8,127.8
338123456,2023-01-01T08:05:00+00:00,18.92891,72.80747,1.6,194.5
338123456,2023-01-01T08:10:00+00:00,18.81683,72.77583,6.7,174.1
366789123,2023-01-01T08:15:00+00:00,18.82447,72.77588,8.3,253.9
338123456,2023-01-01T08:20:00+00:00,18.98069,72.82268,7.8,189.8
338123456,2023-01-01T08:25:00+00:00,18.9388,72.90099,0.8,27.3
374567890,2023-01-01T08:30:00+00:00,18.98491,72.91841,6.3,49.8
338123456,2023-01-01T08:35:00+00:00,18.85142,72.75506,8.1,270.0
374567890,2023-01-01T08:40:00+00:00,18.99649,72.7695,8.2,329.4
338123456,2023-01-01T08:45:00+00:00,18.88157,72.76275,2.4,256.0
338123456,2023-01-01T08:50:00+00:00,18.80532,72.85186,7.0,131.8
374567890,2023-01-01T08:55:00+00:00,18.87423,72.84637,0.9,339.5
338123456,2023-01-01T09:00:00+00:00,18.8571,72.92833,6.3,150.6
366789123,2023-01-01T09:05:00+00:00,18.90783,72.91498,6.9,315.1
338123456,2023-01-01T09:10:00+00:00,18.86568,72.87804,6.3,329.9
338123456,2023-01-01T09:15:00+00:00,18.88905,72.82111,2.3,259.6
366789123,2023-01-01T09:20:00+00:00,18.99661,72.94022,5.8,280.5
374567890,2023-01-01T09:25:00+00:00,18.83705,72.79132,6.7,327.6
338123456,2023-01-01T09:30:00+00:00,18.84745,72.83369,6.3,70.3
366789123,2023-01-01T09:35:00+00:00,18.90668,72.81753,6.8,178.0
338123456,2023-01-01T09:40:00+00:00,18.89628,72.76637,2.4,19.3
374567890,2023-01-01T09:45:00+00:00,18.99443,72.94704,1.2,77.2
366789123,2023-01-01T09:50:00+00:00,18.95735,72.91123,3.8,120.0
366789123,2023-01-01T09:55:00+00:00,18.90947,72.88549,5.7,196.9
374567890,2023-01-01T10:00:00+00:00,18.93189,72.85801,5.0,297.5
338123456,2023-01-01T10:05:00+00:00,18.88453,72.93389,2.6,266.4
338123456,2023-01-01T10:10:00+00:00,18.86008,72.8981,2.8,206.8
338123456,2023-01-01T10:15:00+00:00,18.824,72.87,9.5,316.4
338123456,2023-01-01T10:20:00+00:00,18.81792,72.7838,2.9,343.3
374567890,2023-01-01T10:25:00+00:00,18.97337,72.86036,3.4,130.9
374567890,2023-01-01T10:30:00+00:00,18.98425,72.8655,9.3,34.5
374567890,2023-01-01T10:35:00+00:00,18.83797,72.93953,8.5,289.4
366789123,2023-01-01T10:40:00+00:00,18.88126,72.76493,1.1,247.9
374567890,2023-01-01T10:45:00+00:00,18.97186,72.82861,4.5,338.5
338123456,2023-01-01T10:50:00+00:00,18.82198,72.7877,0.8,91.8
366789123,2023-01-01T10:55:00+00:00,18.90262,72.85152,2.2,352.0
374567890,2023-01-01T11:00:00+00:00,18.80012,72.85596,8.3,22.0
366789123,2023-01-01T11:05:00+00:00,18.82521,72.86445,6.7,118.5
374567890,2023-01-01T11:10:00+00:00,18.98755,72.76147,6.0,217.4
366789123,2023-01-01T11:15:00+00:00,18.99417,72.94806,1.7,116.5
338123456,2023-01-01T11:20:00+00:00,18.94817,72.76837,9.3,149.1
338123456,2023-01-01T11:25:00+00:00,18.93727,72.75893,9.8,208.9
366789123,2023-01-01T11:30:00+00:00,18.93605,72.81812,2.0,59.5
374567890,2023-01-01T11:35:00+00:00,18.85037,72.87957,2.8,320.9
338123456,2023-01-01T11:40:00+00:00,18.90036,72.78083,3.9,107.9
338123456,2023-01-01T11:45:00+00:00,18.97467,72.88759,9.7,185.1
374567890,2023-01-01T11:50:00+00:00,18.81484,72.94412,7.5,125.7
338123456,2023-01-01T11:55:00+00:00,18.97343,72.90284,8.1,92.2
374567890,2023-01-01T12:00:00+00:00,18.99222,72.90215,6.5,306.8
366789123,2023-01-01T12:05:00+00:00,18.92287,72.77266,0.2,308.2
374567890,2023-01-01T12:10:00+00:00,18.93483,72.88779,3.7,0.3
366789123,2023-01-01T12:15:00+00:00,18.91845,72.88053,7.8,235.1
366789123,2023-01-01T12:20:00+00:00,18.8867,72.94473,3.7,151.6
366789123,2023-01-01T12:25:00+00:00,18.88835,72.75834,9.0,345.0
374567890,2023-01-01T12:30:00+00:00,18.94801,72.79148,8.0,198.5
338123456,2023-01-01T12:35:00+00:00,18.9891,72.7683,7.9,228.1
366789123,2023-01-01T12:40:00+00:00,18.97334,72.76141,6.9,335.3
338123456,2023-01-01T12:45:00+00:00,18.96703,72.91453,0.9,101.9
338123456,2023-01-01T12:50:00+00:00,18.8727,72.82825,7.0,127.9
366789123,2023-01-01T12:55:00+00:00,18.85956,72.78444,2.1,322.1
338123456,2023-01-01T13:00:00+00:00,18.85947,72.85142,2.3,35.2
366789123,2023-01-01T13:05:00+00:00,18.99383,72.85667,6.6,316.0
338123456,2023-01-01T13:10:00+00:00,18.83712,72.76115,3.3,28.3
338123456,2023-01-01T13:15:00+00:00,18.87599,72.8924,0.2,201.6
366789123,2023-01-01T13:20:00+00:00,18.92686,72.85072,8.9,36.2
338123456,2023-01-01T13:25:00+00:00,18.96371,72.92662,4.8,26.4
366789123,2023-01-01T13:30:00+00:00,18.96527,72.93843,7.9,165.5
338123456,2023-01-01T13:35:00+00:00,18.81898,72.84065,3.9,131.8
338123456,2023-01-01T13:40:00+00:00,18.91017,72.91138,9.8,70.4
338123456,2023-01-01T13:45:00+00:00,18.87346,72.84045,2.4,63.4
366789123,2023-01-01T13:50:00+00:00,18.85295,72.7624,1.4,277.3
374567890,2023-01-01T13:55:00+00:00,18.86287,72.79618,6.7,102.6
374567890,2023-01-01T14:00:00+00:00,18.86667,72.83321,1.7,168.3
374567890,2023-01-01T14:05:00+00:00,18.96605,72.94195,9.8,80.0
366789123,2023-01-01T14:10:00+00:00,18.99681,72.94305,0.8,153.2
366789123,2023-01-01T14:15:00+00:00,18.85726,72.83347,6.6,291.8
374567890,2023-01-01T14:20:00+00:00,18.87695,72.80352,8.7,82.5
338123456,2023-01-01T14:25:00+00:00,18.92535,72.89484,8.1,186.9
338123456,2023-01-01T14:30:00+00:00,18.84888,72.75967,0.3,210.7
366789123,2023-01-01T14:35:00+00:00,18.86458,72.90042,3.8,118.6
338123456,2023-01-01T14:40:00+00:00,18.96637,72.81316,6.8,29.3
366789123,2023-01-01T14:45:00+00:00,18.90159,72.89373,6.1,145.3
374567890,2023-01-01T14:50:00+00:00,18.97786,72.81927,3.4,352.9
366789123,2023-01-01T14:55:00+00:00,18.96366,72.84703,4.9,233.8
374567890,2023-01-01T15:00:00+00:00,18.92338,72.91034,4.1,240.6
374567890,2023-01-01T15:05:00+00:00,18.94923,72.82677,6.5,264.9
366789123,2023-01-01T15:10:00+00:00,18.96463,72.86297,0.4,280.6
374567890,2023-01-01T15:15:00+00:00,18.9133,72.91129,6.5,306.9
374567890,2023-01-01T15:20:00+00:00,18.99554,72.94267,4.2,133.1
338123456,2023-01-01T15:25:00+00:00,18.91047,72.92307,5.9,251.2
366789123,2023-01-01T15:30:00+00:00,18.81674,72.91757,6.0,144.6
338123456,2023-01-01T15:35:00+00:00,18.99365,72.83761,4.4,264.5
338123456,2023-01-01T15:40:00+00:00,18.94899,72.84569,7.8,224.9
338123456,2023-01-01T15:45:00+00:00,18.98933,72.80836,5.3,106.9
338123456,2023-01-01T15:50:00+00:00,18.98933,72.80197,6.5,195.5
374567890,2023-01-01T15:55:00+00:00,18.91601,72.87395,1.3,335.3
366789123,2023-01-01T16:00:00+00:00,18.89727,72.75346,6.1,182.8
338123456,2023-01-01T16:05:00+00:00,18.82741,72.83461,1.7,33.2
374567890,2023-01-01T16:10:00+00:00,18.93329,72.84718,0.4,86.9
366789123,2023-01-01T16:15:00+00:00,18.93952,72.82622,2.3,81.7
366789123,2023-01-01T16:20:00+00:00,18.8681,72.79209,10.0,13.4
338123456,2023-01-01T16:25:00+00:00,18.92069,72.81713,4.1,100.0
374567890,2023-01-01T16:30:00+00:00,18.8515,72.92011,7.1,84.2
366789123,2023-01-01T16:35:00+00:00,18.95033,72.856,2.9,310.1
366789123,2023-01-01T16:40:00+00:00,18.80917,72.77579,0.5,68.1
366789123,2023-01-01T16:45:00+00:00,18.8725,72.88478,6.2,284.5
374567890,2023-01-01T16:50:00+00:00,18.80565,72.86456,7.4,175.0
374567890,2023-01-01T16:55:00+00:00,18.96993,72.83819,5.3,235.3
338123456,2023-01-01T17:00:00+00:00,18.89998,72.79048,2.9,41.4
374567890,2023-01-01T17:05:00+00:00,18.96798,72.81173,5.9,110.2
374567890,2023-01-01T17:10:00+00:00,18.88423,72.88944,0.8,117.4
338123456,2023-01-01T17:15:00+00:00,18.97885,72.92534,7.1,337.3
366789123,2023-01-01T17:20:00+00:00,18.95279,72.83262,8.9,112.7
366789123,2023-01-01T17:25:00+00:00,18.85886,72.82718,1.7,60.6
374567890,2023-01-01T17:30:00+00:00,18.92402,72.91504,3.5,359.3
374567890,2023-01-01T17:35:00+00:00,18.80795,72.87211,1.9,259.8
366789123,2023-01-01T17:40:00+00:00,18.92673,72.76773,5.6,13.4
338123456,2023-01-01T17:45:00+00:00,18.97617,72.90515,7.8,295.0
366789123,2023-01-01T17:50:00+00:00,18.84222,72.82988,3.6,173.4
338123456,2023-01-01T17:55:00+00:00,18.824,72.76748,8.4,155.9
366789123,2023-01-01T18:00:00+00:00,18.81243,72.83752,2.1,240.9
366789123,2023-01-01T18:05:00+00:00,18.85815,72.82828,4.1,58.4
338123456,2023-01-01T18:10:00+00:00,18.95742,72.93174,5.4,328.8
338123456,2023-01-01T18:15:00+00:00,18.80461,72.90555,2.5,257.3
366789123,2023-01-01T18:20:00+00:00,18.91009,72.85463,0.4,269.3
338123456,2023-01-01T18:25:00+00:00,18.84379,72.76373,6.3,30.9
366789123,2023-01-01T18:30:00+00:00,18.85676,72.77045,9.1,139.0
374567890,2023-01-01T18:35:00+00:00,18.89707,72.835,2.1,204.8
366789123,2023-01-01T18:40:00+00:00,18.97386,72.75089,7.7,80.3
338123456,2023-01-01T18:45:00+00:00,18.80398,72.85302,6.0,317.3
338123456,2023-01-01T18:50:00+00:00,18.946,72.90484,9.9,80.4
338123456,2023-01-01T18:55:00+00:00,18.80149,72.75382,8.6,242.4
338123456,2023-01-01T19:00:00+00:00,18.97138,72.83764,8.7,295.4
374567890,2023-01-01T19:05:00+00:00,18.85789,72.77752,2.6,41.5
338123456,2023-01-01T19:10:00+00:00,18.93639,72.84832,9.3,340.0
366789123,2023-01-01T19:15:00+00:00,18.89717,72.77308,0.4,295.9
374567890,2023-01-01T19:20:00+00:00,18.94359,72.83481,1.7,271.0
366789123,2023-01-01T19:25:00+00:00,18.95402,72.83833,7.7,72.0
338123456,2023-01-01T19:30:00+00:00,18.84758,72.88016,1.6,241.2
366789123,2023-01-01T19:35:00+00:00,18.82295,72.94506,4.9,113.6
366789123,2023-01-01T19:40:00+00:00,18.91423,72.90664,9.3,126.0
366789123,2023-01-01T19:45:00+00:00,18.878,72.75629,9.6,337.4
338123456,2023-01-01T19:50:00+00:00,18.9984,72.78741,6.5,58.2
366789123,2023-01-01T19:55:00+00:00,18.81862,72.7799,6.0,270.4
374567890,2023-01-01T20:00:00+00:00,18.865,72.7579,9.2,186.5
338123456,2023-01-01T20:05:00+00:00,18.82358,72.86157,4.5,255.7
338123456,2023-01-01T20:10:00+00:00,18.98677,72.86371,2.3,252.8
374567890,2023-01-01T20:15:00+00:00,18.81303,72.92369,2.3,133.2
338123456,2023-01-01T20:20:00+00:00,18.94725,72.78066,2.7,290.9
374567890,2023-01-01T20:25:00+00:00,18.98537,72.92861,9.7,320.3
374567890,2023-01-01T20:30:00+00:00,18.95414,72.90085,9.1,199.5
338123456,2023-01-01T20:35:00+00:00,18.81051,72.80623,0.8,16.3
338123456,2023-01-01T20:40:00+00:00,18.92639,72.89727,9.9,256.9
338123456,2023-01-01T20:45:00+00:00,18.88887,72.81414,0.3,251.4
366789123,2023-01-01T20:50:00+00:00,18.86708,72.89975,5.9,21.4
366789123,2023-01-01T20:55:00+00:00,18.82087,72.76821,1.3,151.7
366789123,2023-01-01T21:00:00+00:00,18.87166,72.89407,5.7,235.0
374567890,2023-01-01T21:05:00+00:00,18.9578,72.8831,3.4,347.2
374567890,2023-01-01T21:10:00+00:00,18.82783,72.89412,7.8,130.5
374567890,2023-01-01T21:15:00+00:00,18.91851,72.86757,8.5,183.3
338123456,2023-01-01T21:20:00+00:00,18.85105,72.80417,9.3,39.2
338123456,2023-01-01T21:25:00+00:00,18.81628,72.82299,0.7,64.6
338123456,2023-01-01T21:30:00+00:00,18.93656,72.9278,6.8,44.1
366789123,2023-01-01T21:35:00+00:00,18.82815,72.80746,6.5,349.7
374567890,2023-01-01T21:40:00+00:00,18.98821,72.84915,0.2,302.8
374567890,2023-01-01T21:45:00+00:00,18.8011,72.8061,5.2,297.9
338123456,2023-01-01T21:50:00+00:00,18.8988,72.78522,8.9,188.8
374567890,2023-01-01T21:55:00+00:00,18.87921,72.90858,0.5,124.9
366789123,2023-01-01T22:00:00+00:00,18.86445,72.78064,2.4,55.9
338123456,2023-01-01T22:05:00+00:00,18.96654,72.76726,6.9,326.7
338123456,2023-01-01T22:10:00+00:00,18.80159,72.76739,2.1,328.8
374567890,2023-01-01T22:15:00+00:00,18.89331,72.84645,6.0,345.6
374567890,2023-01-01T22:20:00+00:00,18.98191,72.80611,0.6,82.1
374567890,2023-01-01T22:25:00+00:00,18.80363,72.92477,0.7,350.9
366789123,2023-01-01T22:30:00+00:00,18.80737,72.92393,6.5,322.1
366789123,2023-01-01T22:35:00+00:00,18.93228,72.85592,3.4,307.0
338123456,2023-01-01T22:40:00+00:00,18.89201,72.77135,0.4,288.7
366789123,2023-01-01T22:45:00+00:00,18.83659,72.82272,5.7,332.8
366789123,2023-01-01T22:50:00+00:00,18.96461,72.92182,7.1,250.4
338123456,2023-01-01T22:55:00+00:00,18.96682,72.86647,7.4,347.3
338123456,2023-01-01T23:00:00+00:00,18.86357,72.90037,2.8,58.0
366789123,2023-01-01T23:05:00+00:00,18.80347,72.79521,9.9,301.8
338123456,2023-01-01T23:10:00+00:00,18.89869,72.75609,0.8,324.2
366789123,2023-01-01T23:15:00+00:00,18.97416,72.85111,7.5,112.5
338123456,2023-01-01T23:20:00+00:00,18.85323,72.93195,8.3,186.5
338123456,2023-01-01T23:25:00+00:00,18.99005,72.88298,9.0,235.3
374567890,2023-01-01T23:30:00+00:00,18.8268,72.85699,4.0,127.7
338123456,2023-01-01T23:35:00+00:00,18.92526,72.88468,6.0,114.7
366789123,2023-01-01T23:40:00+00:00,18.88204,72.82664,4.1,18.3
338123456,2023-01-01T23:45:00+00:00,18.99328,72.93883,2.9,37.0
374567890,2023-01-01T23:50:00+00:00,18.93925,72.82327,2.0,304.7
374567890,2023-01-01T23:55:00+00:00,18.8931,72.86216,7.9,315.9
